ward,target
21204013: Ward 13,30.676012821611007
21204014: Ward 14,29.740163712558005
21204015: Ward 15,30.578920016789
21206001: Ward 1,32.217439605194016
21206002: Ward 2,31.681359970253993
21206003: Ward 3,32.594329285910995
21206004: Ward 4,31.690203834853996
21206005: Ward 5,32.019634800067
21206006: Ward 6,31.893216165828008
21206007: Ward 7,23.589820710745013
21206008: Ward 8,32.37033862066
21206009: Ward 9,31.78036300804401
21206010: Ward 10,22.436875940588997
21206011: Ward 11,28.974640563182003
21206012: Ward 12,30.665946892182
21301001: Ward 1,24.696162253683
21301002: Ward 2,23.07711127996799
21301003: Ward 3,23.715058353780993
21301004: Ward 4,22.24082804475399
21301005: Ward 5,9.211982659262
21301006: Ward 6,16.743983318034
21301007: Ward 7,22.381638410480996
21301008: Ward 8,17.12945739195501
21301009: Ward 9,20.200721277161005
21305001: Ward 1,33.470140444005985
21305002: Ward 2,32.412906461633995
21305003: Ward 3,35.33320319650601
21305004: Ward 4,31.894534824195986
21305005: Ward 5,38.642756568671004
21305006: Ward 6,37.123350108628
21305007: Ward 7,33.92493189214301
21305008: Ward 8,29.923249063072014
21305009: Ward 9,38.37498103660701
21305010: Ward 10,36.17310541321601
21305011: Ward 11,44.11994184828301
21305012: Ward 12,39.048341413242014
21305013: Ward 13,33.86799819409499
21305014: Ward 14,24.131491093212993
21305015: Ward 15,31.474648306274005
21305016: Ward 16,39.819613736837006
21305017: Ward 17,34.899423392773
21305018: Ward 18,36.16738791177001
21305019: Ward 19,36.032632650084985
21305020: Ward 20,39.48975772354403
21305021: Ward 21,41.218069750874
21306001: Ward 1,35.72786532986801
21306002: Ward 2,35.915875009925
21306003: Ward 3,33.59748184495899
21306004: Ward 4,30.51519712523599
21306005: Ward 5,34.09393389319901
21306006: Ward 6,33.446269993472995
21306007: Ward 7,37.234031911361015
21306008: Ward 8,34.114343458337
21306009: Ward 9,39.363234284401024
21306010: Ward 10,38.02997966432101
21306011: Ward 11,30.934704989756007
21306012: Ward 12,34.52591985855698
21306013: Ward 13,33.109358378218985
21306014: Ward 14,27.620646430162996
21306015: Ward 15,31.216129119586004
21306016: Ward 16,30.34571586743599
21306017: Ward 17,34.60753271085401
21307001: Ward 1,43.32184954610902
21307002: Ward 2,42.257234860927
21307003: Ward 3,41.26740415437402
21307004: Ward 4,40.46554661101901
21307005: Ward 5,41.09974966033201
21307006: Ward 6,41.78551731408001
21307007: Ward 7,40.00970151935701
21307008: Ward 8,36.78480967472401
21307009: Ward 9,37.830904376498
21307010: Ward 10,28.00391953829701
21307011: Ward 11,29.070037171003996
21307012: Ward 12,40.623639313123014
21307013: Ward 13,42.912474139734016
21307014: Ward 14,39.60528561283701
21307015: Ward 15,38.213682870095994
21307016: Ward 16,40.69355092023801
21307017: Ward 17,39.14582591983801
21307018: Ward 18,36.655847976203994
21307019: Ward 19,42.02432360520503
21307020: Ward 20,42.459507796894016
21308001: Ward 1,19.655743406580005
21308002: Ward 2,30.45526341702498
21308003: Ward 3,34.412994016980996
21308004: Ward 4,22.065140627218998
21308005: Ward 5,31.54859232732201
21308006: Ward 6,33.852543859141
21308007: Ward 7,38.71504108618301
21308008: Ward 8,34.20552427764
21308009: Ward 9,35.685602895463006
21401001: Ward 1,32.431143091230986
21401002: Ward 2,28.328468643281994
21401003: Ward 3,22.381589075707986
21401004: Ward 4,26.597559659449004
21401005: Ward 5,32.50418954957199
21401006: Ward 6,35.850003397851
21401007: Ward 7,38.81500784246501
21401008: Ward 8,41.539288803407
21401009: Ward 9,36.970647407586995
21401010: Ward 10,39.49062423032201
21401011: Ward 11,34.24394613993899
21401012: Ward 12,37.67835388101799
21401013: Ward 13,43.813072841562004
21401014: Ward 14,42.18154547503702
21401015: Ward 15,40.108857356337005
21401016: Ward 16,32.98076424597499
21401017: Ward 17,25.662642125274
21402001: Ward 1,36.78904734576301
21402002: Ward 2,37.38265740956101
21402003: Ward 3,36.333740264579994
21402004: Ward 4,37.01445687403601
21402005: Ward 5,36.396761500653994
21402006: Ward 6,37.32334585906698
21402007: Ward 7,36.182056707642985
21402008: Ward 8,30.332467175407984
21402009: Ward 9,33.87769262153298
21402010: Ward 10,30.245136550562993
21402011: Ward 11,34.31739693670302
21402012: Ward 12,31.91844290688399
21402013: Ward 13,36.19754553932001
21402014: Ward 14,28.782353847248988
21402015: Ward 15,26.726273809471
21402016: Ward 16,20.031006241182
21402017: Ward 17,33.525388204860995
21503001: Ward 1,36.201132436942
21503002: Ward 2,42.07229593380401
21503003: Ward 3,43.323105701848014
21503004: Ward 4,39.272922340944014
21503005: Ward 5,42.672862146279016
21503006: Ward 6,34.02436374501798
21503007: Ward 7,38.798542173481025
21503008: Ward 8,39.048068329496004
21503009: Ward 9,37.357145635379
21503010: Ward 10,38.94400401689602
21503011: Ward 11,38.484965063213004
21503012: Ward 12,41.974167869904015
21503013: Ward 13,37.823989841882
21503014: Ward 14,31.321461690129
21503015: Ward 15,21.606498843865
21503016: Ward 16,38.491472921944
21503017: Ward 17,36.90453633687501
21503018: Ward 18,41.64744160558803
21503019: Ward 19,32.83064759599801
21503020: Ward 20,36.979841503013006
21503021: Ward 21,34.23662911085299
21503022: Ward 22,36.59407085155101
21503023: Ward 23,40.32530283918503
21503024: Ward 24,40.52528567363201
21503025: Ward 25,41.45570824613
21503026: Ward 26,40.56878880011401
21503027: Ward 27,38.712882921228
21503028: Ward 28,37.89136755740001
21503029: Ward 29,38.15738879536703
21503030: Ward 30,40.317731506162005
21503031: Ward 31,40.98058406171701
21504001: Ward 1,41.45470957752402
21504002: Ward 2,39.93276206440801
21504003: Ward 3,38.047130597333016
21504004: Ward 4,38.87173211835499
21504005: Ward 5,35.236505436649
21504006: Ward 6,22.92780115586901
21504007: Ward 7,40.74466649075799
21504008: Ward 8,39.85979650906902
21504009: Ward 9,39.669269207616004
21504010: Ward 10,41.220592741635
21504011: Ward 11,41.06819149515902
21504012: Ward 12,40.69376256879001
21504013: Ward 13,40.79354154039501
21504014: Ward 14,39.967448588695014
21504015: Ward 15,37.703414875172015
21504016: Ward 16,39.244662152099025
21504017: Ward 17,40.80419328868601
21504018: Ward 18,43.145239397005014
21504019: Ward 19,39.39816019166701
21504020: Ward 20,39.37832906775502
21505001: Ward 1,40.98639814658502
21505002: Ward 2,43.18758125458001
21505003: Ward 3,40.95539517701001
21505004: Ward 4,38.98924086783201
21505005: Ward 5,43.347231835511
21505006: Ward 6,40.239639498993
21505007: Ward 7,33.173092678246014
21505008: Ward 8,38.32675320325199
21505009: Ward 9,35.963188227905995
21505010: Ward 10,35.255668662501
21505011: Ward 11,34.478815330737
21505012: Ward 12,34.24842360634899
21505013: Ward 13,37.71389489671
21505014: Ward 14,37.874591922825005
21505015: Ward 15,37.738589595379
21505016: Ward 16,41.61073584263102
21505017: Ward 17,41.05832077472401
21505018: Ward 18,39.852900534556994
21505019: Ward 19,40.888328346973005
21505020: Ward 20,40.430487284202016
21505021: Ward 21,32.765007947177004
21505022: Ward 22,42.335552593515
21505023: Ward 23,43.846295633464
21505024: Ward 24,40.570657088160004
21505025: Ward 25,41.31829689839802
21505026: Ward 26,42.00135625192901
21505027: Ward 27,42.754448641093994
21505028: Ward 28,41.46669691206301
21505029: Ward 29,37.39990248583202
21505030: Ward 30,38.739095484551
21505031: Ward 31,40.23826708793403
21506001: Ward 1,42.23929522060001
21506002: Ward 2,31.474567221611995
21506003: Ward 3,38.038630103420026
21506004: Ward 4,38.335168522866006
21506005: Ward 5,37.57498690149702
21506006: Ward 6,33.011393383901996
21506007: Ward 7,39.40033933287401
21506008: Ward 8,40.739932296625014
21506009: Ward 9,36.58610257496698
21506010: Ward 10,41.807169177367
21506011: Ward 11,42.366841056495
21506012: Ward 12,38.181753614266995
21506013: Ward 13,42.56396251792203
21506014: Ward 14,35.00103092795899
21506015: Ward 15,31.421731742089005
21506016: Ward 16,40.408016792775015
21506017: Ward 17,40.32619790974202
21506018: Ward 18,35.25231226995599
21506019: Ward 19,38.01518545413201
21506020: Ward 20,36.65593832298501
21506021: Ward 21,36.955424462933
21506022: Ward 22,40.31722026485202
21506023: Ward 23,39.297523391917004
21506024: Ward 24,40.14413120525001
21506025: Ward 25,40.89630954612701
21506026: Ward 26,36.544715695098006
21507001: Ward 1,26.85761413740899
21507002: Ward 2,26.029580721054998
21507003: Ward 3,26.589767767764993
21507004: Ward 4,24.448910348184995
21507005: Ward 5,13.205005138368
21507006: Ward 6,14.200782391523996
21507007: Ward 7,21.964386639211007
21507008: Ward 8,17.209057858225
21507009: Ward 9,22.19550248690699
21507010: Ward 10,33.627238927706
21507011: Ward 11,33.695840010344
21507012: Ward 12,30.55415168281199
21507013: Ward 13,23.264465132935012
21507014: Ward 14,33.43325075004699
21507015: Ward 15,39.25453173518202
21507016: Ward 16,38.27393348679002
21507017: Ward 17,41.84079263197902
21507018: Ward 18,38.672822048684004
21507019: Ward 19,38.02240193198001
21507020: Ward 20,42.33825217898802
21507021: Ward 21,38.33862251122301
21507022: Ward 22,40.60203462223502
21507023: Ward 23,37.911831835216006
21507024: Ward 24,40.85130888572401
21507025: Ward 25,44.225649339383025
21507026: Ward 26,40.56406351913702
21507027: Ward 27,43.334454228272016
21507028: Ward 28,38.058791778322
21507029: Ward 29,34.860605125654004
21507030: Ward 30,32.10608923448
21507031: Ward 31,39.54983285188499
21507032: Ward 32,36.96978763704499
21507033: Ward 33,31.88471819147099
21507034: Ward 34,38.990561803743006
21507035: Ward 35,37.086245191526004
24401001: Ward 1,29.011806797263997
24401002: Ward 2,32.770417382732
24401003: Ward 3,35.124416102462014
24401004: Ward 4,37.251639877421006
24401005: Ward 5,39.753113746747026
24401006: Ward 6,36.025278114639015
24401007: Ward 7,34.229679909561995
24401008: Ward 8,36.040769178107006
24401009: Ward 9,40.492186183336
24401010: Ward 10,37.28091922669399
24401011: Ward 11,37.18891343445301
24401012: Ward 12,37.37669542909401
24401013: Ward 13,32.38296543575899
24401014: Ward 14,34.298383515644005
24401015: Ward 15,40.78670784388799
24401016: Ward 16,41.018871887516
24401017: Ward 17,37.62399464470901
24401018: Ward 18,34.859952642842
24401019: Ward 19,16.353383237221994
24401020: Ward 20,29.514136576070005
24401021: Ward 21,33.719287709735006
24401022: Ward 22,34.160277241702005
24401023: Ward 23,39.64401326025602
24401024: Ward 24,39.00586195060102
24401025: Ward 25,37.145949998239004
24401026: Ward 26,22.086749161654993
24402001: Ward 1,38.054095607482
24402002: Ward 2,41.80153640181902
24402003: Ward 3,39.18608495637002
24402004: Ward 4,38.24549209867001
24402005: Ward 5,40.45595009418602
24402006: Ward 6,39.40900145873101
24402007: Ward 7,26.899970082659006
24402008: Ward 8,36.795665992184006
24402009: Ward 9,36.48940197515101
24402010: Ward 10,42.17816763665901
24402011: Ward 11,39.25481092975601
24402012: Ward 12,39.982932474071006
24402013: Ward 13,40.31682554828
24402014: Ward 14,40.983400974839014
24402015: Ward 15,37.04225692764201
24402016: Ward 16,31.52887047354698
24402017: Ward 17,33.664835983101
24402018: Ward 18,25.54845292627499
24402019: Ward 19,37.74651507513802
24402020: Ward 20,37.880752246188024
24402021: Ward 21,39.26941728412501
24402022: Ward 22,33.55722336695201
24402023: Ward 23,39.450977569669995
24402024: Ward 24,43.23289209518202
24402025: Ward 25,36.110610678702
24402026: Ward 26,40.86799581567803
24402027: Ward 27,31.65512026874699
24403001: Ward 1,31.34849309739699
24403002: Ward 2,41.900005325419016
24403003: Ward 3,38.96684128109201
24403004: Ward 4,39.659899631525015
24403005: Ward 5,37.815663485491996
24403006: Ward 6,38.63736142729501
24403007: Ward 7,37.30162314393401
24403008: Ward 8,39.10777739115602
24403009: Ward 9,41.120146332900006
24403010: Ward 10,40.83284184928301
24403011: Ward 11,42.25271146900201
24403012: Ward 12,43.43688963729901
24403013: Ward 13,36.60045880217801
24403014: Ward 14,41.91045047777203
24403015: Ward 15,41.34702907188602
24403016: Ward 16,40.61025593141802
24403017: Ward 17,36.411170332205
24403018: Ward 18,38.19203690171601
24403019: Ward 19,39.787492827025005
24403020: Ward 20,38.29169521161002
24403021: Ward 21,40.59647671702502
24403022: Ward 22,38.86775502901999
24403023: Ward 23,36.20798462150499
24403024: Ward 24,26.132668855753
24403025: Ward 25,43.556484554891
24403026: Ward 26,37.16466929184501
24403027: Ward 27,43.692519399823006
24403028: Ward 28,42.761951687516
24403029: Ward 29,36.27376480436201
24403030: Ward 30,39.63395436635701
24403031: Ward 31,38.56109552791201
24404001: Ward 1,36.759267515242996
24404002: Ward 2,43.81311934760602
24404003: Ward 3,42.92818251317201
24404004: Ward 4,42.086025075086006
24404005: Ward 5,42.874337967971044
24404006: Ward 6,42.90152672212401
24404007: Ward 7,42.10656399537502
24404008: Ward 8,38.09859104023302
24404009: Ward 9,34.33312790117802
24404010: Ward 10,38.68887657581602
24404011: Ward 11,39.327542425407
24404012: Ward 12,39.84255477199402
24404013: Ward 13,39.13773280363201
24404014: Ward 14,39.543441529906005
24404015: Ward 15,43.065684831749024
24404016: Ward 16,41.43930764303702
24404017: Ward 17,43.27274962113902
29200001: Ward 1,21.837132555745992
29200002: Ward 2,19.977313870373006
29200003: Ward 3,17.721832741579
29200004: Ward 4,5.5926078115680005
29200005: Ward 5,26.817505484970994
29200006: Ward 6,23.713192196848016
29200007: Ward 7,28.425419753954003
29200008: Ward 8,26.548048762388003
29200009: Ward 9,17.046847292587994
29200010: Ward 10,17.284004940754006
29200011: Ward 11,26.185136170661995
29200012: Ward 12,25.476078819839998
29200013: Ward 13,25.37290270834001
29200014: Ward 14,26.006132520974997
29200015: Ward 15,16.039127618578004
29200016: Ward 16,14.903158497580009
29200017: Ward 17,26.763151068625003
29200018: Ward 18,7.9179578629449985
29200019: Ward 19,16.336917898420996
29200020: Ward 20,24.190910266755004
29200021: Ward 21,20.782677291948993
29200022: Ward 22,21.239799052937002
29200023: Ward 23,22.989999222784
29200024: Ward 24,27.765909952915
29200025: Ward 25,21.066674238296006
29200026: Ward 26,30.67730026837799
29200027: Ward 27,7.672691858433996
29200028: Ward 28,15.737633015274007
29200029: Ward 29,16.060973752879995
29200030: Ward 30,24.742480815644004
29200031: Ward 31,17.424683394489
29200032: Ward 32,33.90185371092601
29200033: Ward 33,31.262542348873
29200034: Ward 34,27.77550864716399
29200035: Ward 35,16.678665577593996
29200036: Ward 36,27.060878074642996
29200037: Ward 37,16.720998423207995
29200038: Ward 38,30.227835279091018
29200039: Ward 39,20.290398155839007
29200040: Ward 40,30.14131307630901
29200041: Ward 41,19.682386570594005
29200042: Ward 42,25.276244613845
29200043: Ward 43,18.073160968133994
29200044: Ward 44,19.83869129185101
29200045: Ward 45,23.08645901973
29200046: Ward 46,16.770291403298998
29200047: Ward 47,16.414892539607997
29200048: Ward 48,23.650725180946996
29200049: Ward 49,33.600682793453
29200050: Ward 50,27.422969035684993
29300001: Ward 1,7.781034779009001
29300002: Ward 2,11.203870438958997
29300003: Ward 3,7.734857441549001
29300004: Ward 4,18.891764174232
29300005: Ward 5,15.651919931779
29300006: Ward 6,5.870335916111
29300007: Ward 7,10.735563057520004
29300008: Ward 8,5.777696578910003
29300009: Ward 9,5.876731506972999
29300010: Ward 10,15.409257658855992
29300011: Ward 11,14.991920186712003
29300012: Ward 12,9.905289136479004
29300013: Ward 13,21.75564141247
29300014: Ward 14,21.41532905292001
29300015: Ward 15,24.714619472928998
29300016: Ward 16,24.589727598941995
29300017: Ward 17,24.535080588236
29300018: Ward 18,25.129038347999014
29300019: Ward 19,25.773556763302
29300020: Ward 20,24.988882965754993
29300021: Ward 21,23.50058420687399
29300022: Ward 22,23.80499090449598
29300023: Ward 23,20.641027590355996
29300024: Ward 24,23.745092288814
29300025: Ward 25,17.59155206578799
29300026: Ward 26,18.534721944854006
29300027: Ward 27,25.95366029855599
29300028: Ward 28,20.519420861481013
29300029: Ward 29,16.288336809464003
29300030: Ward 30,18.518622405668
29300031: Ward 31,15.954322609626
29300032: Ward 32,16.884014900315993
29300033: Ward 33,22.57746199102101
29300034: Ward 34,16.216479436351996
29300035: Ward 35,15.888815880498996
29300036: Ward 36,17.185813403515
29300037: Ward 37,20.442436314756993
29300038: Ward 38,21.211188164567
29300039: Ward 39,6.286874264746
29300040: Ward 40,15.187420039649998
29300041: Ward 41,18.756773523950013
29300042: Ward 42,26.074883089116994
29300043: Ward 43,22.867362854789995
29300044: Ward 44,23.699346827899006
29300045: Ward 45,22.159623227965998
29300046: Ward 46,20.997164907449996
29300047: Ward 47,24.754409858790996
29300048: Ward 48,15.966346980535997
29300049: Ward 49,16.009915989200007
29300050: Ward 50,22.857724950249995
29300051: Ward 51,8.187207359667005
29300052: Ward 52,14.533358118561006
29300053: Ward 53,15.75275173687701
29300054: Ward 54,26.12510554774399
29300055: Ward 55,24.872464235419
29300056: Ward 56,25.372538199695992
29300057: Ward 57,23.149980523104
29300058: Ward 58,20.908167362107005
29300059: Ward 59,16.501700175716003
29300060: Ward 60,18.250012765519998
10101001: Ward 1,15.558797420612
10101002: Ward 2,13.968461130413996
10101003: Ward 3,17.968901168680006
10101004: Ward 4,17.221238508922003
10101005: Ward 5,13.033295372415003
10101006: Ward 6,16.043942654741
10101007: Ward 7,14.267472846101
10101008: Ward 8,13.677492458848
10102001: Ward 1,18.302370982490007
10102002: Ward 2,14.739846703154992
10102003: Ward 3,16.430319541492995
10102004: Ward 4,15.290877342984006
10102005: Ward 5,13.226587508959003
10102006: Ward 6,24.870079588363996
10103001: Ward 1,14.028409177349003
10103002: Ward 2,17.092149581654006
10103003: Ward 3,13.122178657320001
10103004: Ward 4,15.953072270842005
10103005: Ward 5,14.781729173349003
10103006: Ward 6,9.373046151920999
10103007: Ward 7,13.880295631378003
10104001: Ward 1,15.52639822825601
10104002: Ward 2,16.529226544032007
10104003: Ward 3,14.584759097625005
10104004: Ward 4,17.94781563387901
10104005: Ward 5,7.856038229244999
10104006: Ward 6,7.477624985715
10104007: Ward 7,15.280039746306997
10104008: Ward 8,7.193300575029001
10104009: Ward 9,13.15943165879701
10104010: Ward 10,10.183421292902
10104011: Ward 11,10.594050287128002
10104012: Ward 12,17.035746785080004
10104013: Ward 13,10.092450133834
10105001: Ward 1,13.407295926688004
10105002: Ward 2,14.517713573394996
10105003: Ward 3,13.315217674747002
10105004: Ward 4,15.752667981454008
10105005: Ward 5,10.795162639489003
10105006: Ward 6,15.283037239218006
10105007: Ward 7,15.239025994973002
10105008: Ward 8,10.906075378733
10105009: Ward 9,17.528419677671003
10105010: Ward 10,8.388629106747004
10105011: Ward 11,19.159355013635004
10105012: Ward 12,14.200610350041003
10202001: Ward 1,22.277280758419998
10202002: Ward 2,16.258436310281002
10202003: Ward 3,14.966021602216998
10202004: Ward 4,15.679611727781998
10202005: Ward 5,14.472344253599008
10202006: Ward 6,18.933138359994004
10202007: Ward 7,16.068419001018004
10202008: Ward 8,11.622129509652
10202009: Ward 9,11.74868433003
10202010: Ward 10,17.152554315657003
10202011: Ward 11,15.466196697417999
10202012: Ward 12,13.396361289103002
10203001: Ward 1,14.565065458633
10203002: Ward 2,6.270114246350004
10203003: Ward 3,14.816782161725998
10203004: Ward 4,8.340273902094
10203005: Ward 5,17.552684285908008
10203006: Ward 6,22.558782960027997
10203007: Ward 7,15.927861565241994
10203008: Ward 8,19.68972777061401
10203009: Ward 9,21.707162944479997
10203010: Ward 10,15.955619550031999
10203011: Ward 11,15.875850137772003
10203012: Ward 12,21.41484439053801
10203013: Ward 13,16.564811282594995
10203014: Ward 14,18.181280767023
10203015: Ward 15,5.727540530535001
10203016: Ward 16,25.321513204471994
10203017: Ward 17,10.024591733897001
10203018: Ward 18,13.617436505044004
10203019: Ward 19,9.142530143633003
10203020: Ward 20,15.414171641756004
10203021: Ward 21,18.137665400011002
10203022: Ward 22,9.134263879318997
10203023: Ward 23,10.778374614636002
10203024: Ward 24,24.26598034560501
10203025: Ward 25,15.278175799255994
10203026: Ward 26,15.903190448277003
10203027: Ward 27,16.883665981285002
10203028: Ward 28,11.491592800675
10203029: Ward 29,10.817930056548002
10203030: Ward 30,17.056270426181005
10203031: Ward 31,15.917825908026005
10204001: Ward 1,16.240941868114998
10204002: Ward 2,16.796504836267
10204003: Ward 3,15.958455259216002
10204004: Ward 4,13.741796140826002
10204005: Ward 5,14.262901557520006
10204006: Ward 6,13.417617326154001
10204007: Ward 7,19.186554634895
10204008: Ward 8,9.120435226496003
10204009: Ward 9,8.545427605476
10204010: Ward 10,20.410451358254004
10204011: Ward 11,13.45360639540199
10204012: Ward 12,24.965220823067003
10204013: Ward 13,16.239092517266
10204014: Ward 14,24.010185557459994
10204015: Ward 15,23.70761512900599
10204016: Ward 16,15.961113077592001
10204017: Ward 17,9.663013503843999
10204018: Ward 18,20.393395952288
10204019: Ward 19,15.838905683926003
10204020: Ward 20,15.881239909034996
10204021: Ward 21,8.425362615576
10204022: Ward 22,7.143433719960999
10205001: Ward 1,18.466246120761006
10205002: Ward 2,16.410393972681003
10205003: Ward 3,20.02068395450601
10205004: Ward 4,18.80599823152801
10205005: Ward 5,17.70964020544101
10205006: Ward 6,7.826875405059001
10205007: Ward 7,8.899807865502
10205008: Ward 8,18.979331900298003
10205009: Ward 9,15.947575125262997
10205010: Ward 10,18.627830882754004
10205011: Ward 11,15.910564727660002
10205012: Ward 12,14.532909516085995
10205013: Ward 13,14.393735207159
10205014: Ward 14,16.639169112884993
10205015: Ward 15,9.129505735361
10205016: Ward 16,19.849166994086005
10205017: Ward 17,27.958281641433008
10205018: Ward 18,21.048290022637
10205019: Ward 19,19.272734335231004
10205020: Ward 20,18.356543418769007
10205021: Ward 21,19.835435054318
10206001: Ward 1,14.312904834704
10206002: Ward 2,14.784987174151007
10206003: Ward 3,17.139298058507006
10206004: Ward 4,22.564479889575995
10206005: Ward 5,15.812166333204997
10206006: Ward 6,15.802519615709002
10206007: Ward 7,14.047457841480004
10206008: Ward 8,16.052888987734
10206009: Ward 9,15.553247236770996
10206010: Ward 10,26.927455677413988
10206011: Ward 11,16.49528493497
10206012: Ward 12,16.025772195489996
10304001: Ward 1,11.086259993268
10304002: Ward 2,15.06492519926
10304003: Ward 3,16.069017816135002
10304004: Ward 4,10.853168488365
10304005: Ward 5,17.563432432113004
10301001: Ward 1,14.455849049433002
10301002: Ward 2,16.588489947675
10301003: Ward 3,16.274780589480002
10301004: Ward 4,12.404249923811001
10301005: Ward 5,14.611440295535003
10301006: Ward 6,17.314465522015
10301007: Ward 7,14.972252759923002
10301008: Ward 8,15.511308677614998
10301009: Ward 9,19.094523450126008
10301010: Ward 10,15.770069878305994
