ward,target
21009004: Ward 4,15.64772249649072
21009005: Ward 5,17.242757485374327
21009006: Ward 6,17.107923949857422
21201001: Ward 1,25.903725838297596
21201002: Ward 2,33.82032965376143
21201003: Ward 3,39.01473613047259
21201004: Ward 4,40.44461030572687
21201005: Ward 5,38.83451853408457
21201006: Ward 6,38.75177931315247
21201007: Ward 7,40.53344598740501
21201008: Ward 8,38.85103738720664
21201009: Ward 9,32.797201887983675
21201010: Ward 10,36.44967098477352
21201011: Ward 11,39.16489520575901
21201012: Ward 12,39.991054869423266
21201013: Ward 13,32.028834329068715
21201014: Ward 14,40.213221933719126
21201015: Ward 15,43.20972663525
21201016: Ward 16,42.36559690581632
21201017: Ward 17,41.91126233677045
21201018: Ward 18,42.682249795218716
21201019: Ward 19,38.184601852243375
21201020: Ward 20,42.46787013657553
21201021: Ward 21,35.237795427234815
21201022: Ward 22,40.63005259215623
21201023: Ward 23,39.62702268103621
21201024: Ward 24,34.46612474266077
21201025: Ward 25,28.520041981599594
21201026: Ward 26,43.85099386499725
21201027: Ward 27,34.89794488118808
21201028: Ward 28,38.48746089792942
21201029: Ward 29,35.04088119685815
21201030: Ward 30,35.754992274896324
21201031: Ward 31,40.19850807878362
21202001: Ward 1,20.858650695430008
21202002: Ward 2,26.841983840632142
21202003: Ward 3,28.535582758753677
21202004: Ward 4,24.704625299807
21202005: Ward 5,29.442792370882078
21202006: Ward 6,29.96405548118188
21202007: Ward 7,33.47787337548442
21202008: Ward 8,35.757395970314306
21202009: Ward 9,32.72204301134586
21202010: Ward 10,35.63075698810252
21202011: Ward 11,33.65243975708816
21202012: Ward 12,34.52927534411276
21202013: Ward 13,34.37747224186924
21202014: Ward 14,35.10479165244517
21202015: Ward 15,36.73396588603289
21202016: Ward 16,32.85230591498557
21202017: Ward 17,35.51565629378835
21202018: Ward 18,32.63401520915089
21202019: Ward 19,36.89167454018322
21202020: Ward 20,36.44289112852972
21202021: Ward 21,36.481372952281006
21202022: Ward 22,38.88994280270198
21202023: Ward 23,38.55720096644251
21202024: Ward 24,39.288916467771315
21202025: Ward 25,40.538204085247514
21202026: Ward 26,38.59145287701376
21202027: Ward 27,37.03366047519907
21202028: Ward 28,35.25650572970915
21202029: Ward 29,35.63975557056237
21202030: Ward 30,33.09005634130081
21202031: Ward 31,38.09832223601605
21203001: Ward 1,19.016424344940575
21203002: Ward 2,32.63915956449152
21203003: Ward 3,30.845324900404613
21203004: Ward 4,31.780098762727356
21203005: Ward 5,25.54182167365935
21203006: Ward 6,17.471831802348134
21203007: Ward 7,22.47603296341758
21204001: Ward 1,31.53782564603104
21204002: Ward 2,26.169019361016773
21204003: Ward 3,32.31988992384224
21204004: Ward 4,22.080122615760416
21204005: Ward 5,28.98585278760214
21204006: Ward 6,22.34268759400134
21204007: Ward 7,33.513293942718064
21204008: Ward 8,32.71445290613302
21204009: Ward 9,27.799763726319576
21204010: Ward 10,30.001666674417766
21204011: Ward 11,31.64051250404664
21204012: Ward 12,36.18623361409827
21204013: Ward 13,30.99536687121077
21204014: Ward 14,28.548534785998662
21204015: Ward 15,29.68525978759846
21206001: Ward 1,30.60704154446485
21206002: Ward 2,30.365555644778063
21206003: Ward 3,31.083484535102414
21206004: Ward 4,31.6066436379742
21206005: Ward 5,31.202001199049064
21206006: Ward 6,29.923716148764086
21206007: Ward 7,25.186427988591
21206008: Ward 8,29.807385829390697
21206009: Ward 9,31.001430591509767
21206010: Ward 10,23.69781157830007
21206011: Ward 11,27.534748600769312
21206012: Ward 12,30.000527056454068
21301001: Ward 1,26.160645067334425
21301002: Ward 2,23.948343134470722
21301003: Ward 3,23.39564491810269
21301004: Ward 4,20.894089657452724
21301005: Ward 5,8.92553295504117
21301006: Ward 6,17.378152941149324
21301007: Ward 7,22.017977381889768
21301008: Ward 8,18.386516942256016
21301009: Ward 9,20.64283529479886
21305001: Ward 1,34.88906067177305
21305002: Ward 2,31.71063903518551
21305003: Ward 3,35.367843183899126
21305004: Ward 4,31.370862564854228
21305005: Ward 5,38.089189971123446
21305006: Ward 6,35.7932998856236
21305007: Ward 7,36.96894857177385
21305008: Ward 8,30.400196251190224
21305009: Ward 9,37.74463697930287
21305010: Ward 10,34.28369450512995
21305011: Ward 11,42.635540056117094
21305012: Ward 12,39.14903684475742
21305013: Ward 13,34.901744749849925
21305014: Ward 14,26.81619095771542
21305015: Ward 15,31.109390072720267
21305016: Ward 16,39.43900046928882
21305017: Ward 17,33.96730880257486
21305018: Ward 18,36.85375136002507
21305019: Ward 19,35.99550070090548
21305020: Ward 20,37.467936219262356
21305021: Ward 21,38.64911658506969
21306001: Ward 1,34.53471914826062
21306002: Ward 2,36.188935579956365
21306003: Ward 3,34.118719358083816
21306004: Ward 4,29.38358292578676
21306005: Ward 5,34.0369638438837
21306006: Ward 6,33.48581025742324
21306007: Ward 7,35.330505580228674
21306008: Ward 8,35.1779371385299
21306009: Ward 9,38.14110813582795
21306010: Ward 10,36.94268984442499
21306011: Ward 11,30.188551028445254
21306012: Ward 12,34.916091365806096
21306013: Ward 13,33.99539987994979
21306014: Ward 14,27.047791684008093
21306015: Ward 15,29.993753675270398
21306016: Ward 16,28.749630892507284
21306017: Ward 17,34.55135440454485
21307001: Ward 1,43.047696413992384
21307002: Ward 2,41.52009686905735
21307003: Ward 3,39.53815900170335
21307004: Ward 4,39.91542784700114
21307005: Ward 5,39.84741685980541
21307006: Ward 6,41.371405927023005
21307007: Ward 7,39.605127340946865
21307008: Ward 8,36.13054281627085
21307009: Ward 9,36.17912808061364
21307010: Ward 10,29.68756488154139
21307011: Ward 11,28.11047928169345
21307012: Ward 12,40.23481915239117
21307013: Ward 13,42.40498647024129
21307014: Ward 14,38.319029129658475
21307015: Ward 15,38.214627748070214
21307016: Ward 16,40.29652968550667
21307017: Ward 17,38.395330079062354
21307018: Ward 18,37.373714849982605
21307019: Ward 19,40.86066715439918
21307020: Ward 20,41.42125973857193
21308001: Ward 1,20.16645303691174
21308002: Ward 2,29.623883948857213
21308003: Ward 3,35.27073809248442
21308004: Ward 4,22.914712715608225
21308005: Ward 5,30.774381891057345
21308006: Ward 6,33.36560561822318
21308007: Ward 7,36.45816297220168
21308008: Ward 8,34.18561322028637
21308009: Ward 9,36.27420925022393
21401001: Ward 1,33.497862754456406
21401002: Ward 2,27.76998403619333
21401003: Ward 3,23.99942540786023
21401004: Ward 4,25.621333949101604
21401005: Ward 5,32.877985752388525
21401006: Ward 6,36.063691644979286
21401007: Ward 7,37.438088728457416
21401008: Ward 8,41.241741749177876
21401009: Ward 9,34.74760006199371
21401010: Ward 10,39.064695162835356
21401011: Ward 11,36.21420817841679
21401012: Ward 12,38.00871884096091
21401013: Ward 13,41.17047801227813
21401014: Ward 14,40.45268080052579
21401015: Ward 15,39.030843446598595
21401016: Ward 16,33.86923014917359
21401017: Ward 17,26.24853527649953
21402001: Ward 1,37.46331492347265
21402002: Ward 2,37.03861642532823
21402003: Ward 3,35.10141294727745
21402004: Ward 4,36.3782397060038
21402005: Ward 5,37.54930797707487
21402006: Ward 6,37.40313525810228
21402007: Ward 7,35.474468623301206
21402008: Ward 8,29.868154578128667
21402009: Ward 9,33.78625876882519
21402010: Ward 10,29.138111810985553
21402011: Ward 11,33.2366419144883
21402012: Ward 12,31.01123534026904
21402013: Ward 13,35.59879505095982
21402014: Ward 14,26.183970328842584
21402015: Ward 15,24.0659776412446
21402016: Ward 16,21.037237324008288
21402017: Ward 17,32.97335221013461
21503001: Ward 1,39.619859809504405
21503002: Ward 2,42.29644981478781
21503003: Ward 3,43.28461268636323
21503004: Ward 4,39.37772295701422
21503005: Ward 5,41.12670648206282
21503006: Ward 6,33.305704889199546
21503007: Ward 7,38.1891367085542
21503008: Ward 8,39.44475096580409
21503009: Ward 9,36.39878443551187
21503010: Ward 10,39.57699752202539
21503011: Ward 11,37.87413768043169
21503012: Ward 12,41.678401842163694
21503013: Ward 13,36.6559863000207
21503014: Ward 14,30.025903896763914
21503015: Ward 15,22.84574805918315
21503016: Ward 16,38.64542371639055
21503017: Ward 17,36.29702138518448
21503018: Ward 18,41.500304974799256
21503019: Ward 19,33.02744500264453
21503020: Ward 20,36.687808582241885
21503021: Ward 21,34.20123481328155
21503022: Ward 22,35.39794144592324
21503023: Ward 23,39.2399001986516
21503024: Ward 24,40.63765998462023
21503025: Ward 25,41.2089576110769
21503026: Ward 26,38.804657183110706
21503027: Ward 27,37.92875616820433
21503028: Ward 28,38.17753513023945
21503029: Ward 29,38.19428200658069
21503030: Ward 30,40.64888216160331
21503031: Ward 31,41.51402881100073
21504001: Ward 1,39.809420480712056
21504002: Ward 2,38.30665912601186
21504003: Ward 3,38.39700082062515
21504004: Ward 4,38.18649511259191
21504005: Ward 5,35.71262069757901
21504006: Ward 6,24.917308084279142
21504007: Ward 7,40.71989109718474
21504008: Ward 8,40.44002157375708
21504009: Ward 9,39.126610563707096
21504010: Ward 10,37.76597405933872
21504011: Ward 11,39.80975895859419
21504012: Ward 12,40.40168088022138
21504013: Ward 13,40.18469451677328
21504014: Ward 14,38.86107639777555
21504015: Ward 15,34.08370460697405
21504016: Ward 16,40.309020906565436
21504017: Ward 17,39.11287772697865
21504018: Ward 18,43.64319943461736
21504019: Ward 19,39.24687506209577
21504020: Ward 20,39.27510696067263
21505001: Ward 1,39.34290715199283
21505002: Ward 2,41.77168008552793
21505003: Ward 3,39.05322261404389
21505004: Ward 4,40.34393831415011
21505005: Ward 5,43.43986176963827
21505006: Ward 6,41.45794568193763
21505007: Ward 7,31.41729892248034
21505008: Ward 8,37.90096563306555
21505009: Ward 9,35.27242194760736
21505010: Ward 10,34.33325499052733
21505011: Ward 11,33.7798908201669
21505012: Ward 12,33.71501479508253
21505013: Ward 13,36.11703160943702
21505014: Ward 14,38.25455698883856
21505015: Ward 15,36.386390743859266
21505016: Ward 16,40.499199007774564
21505017: Ward 17,40.65600746085467
21505018: Ward 18,40.402355743049114
21505019: Ward 19,39.63119690224792
21505020: Ward 20,38.717585483394515
21505021: Ward 21,33.764107089090174
21505022: Ward 22,42.35178392456582
21505023: Ward 23,42.96847248961705
21505024: Ward 24,40.80511534646134
21505025: Ward 25,39.74531546263343
21505026: Ward 26,41.73924946672099
21505027: Ward 27,42.17383817671504
21505028: Ward 28,41.453527389260024
21505029: Ward 29,37.19840474150655
21505030: Ward 30,38.370806059924064
21505031: Ward 31,40.308091938183935
21506001: Ward 1,41.86545956463803
21506002: Ward 2,31.37400699586118
21506003: Ward 3,37.09771134016409
21506004: Ward 4,35.76674694071441
21506005: Ward 5,36.995236335366045
21506006: Ward 6,31.920741432891436
21506007: Ward 7,38.17267886376686
21506008: Ward 8,40.266073469381006
21506009: Ward 9,36.73729885466008
21506010: Ward 10,42.12531923189225
21506011: Ward 11,41.1262494581336
21506012: Ward 12,36.5200530379442
21506013: Ward 13,42.50350458183807
21506014: Ward 14,35.34422339616713
21506015: Ward 15,31.713191760354086
21506016: Ward 16,39.692480119736885
21506017: Ward 17,38.93731155528749
21506018: Ward 18,34.03570506346449
21506019: Ward 19,38.1253471018496
21506020: Ward 20,36.14231335649626
21506021: Ward 21,36.53651328904205
21506022: Ward 22,37.6247203587704
21506023: Ward 23,37.79344100557472
21506024: Ward 24,39.78252973633482
21506025: Ward 25,41.25893212739551
21506026: Ward 26,35.7182975628459
21507001: Ward 1,26.58170519354986
21507002: Ward 2,26.13621276459658
21507003: Ward 3,26.603539311218043
21507004: Ward 4,24.19411935805413
21507005: Ward 5,14.823098465962502
21507006: Ward 6,14.606333416478893
21507007: Ward 7,21.347334841061418
21507008: Ward 8,18.38070623035114
21507009: Ward 9,23.69712877534839
21507010: Ward 10,34.718850123952016
21507011: Ward 11,33.586988613391526
21507012: Ward 12,30.51894369552867
21507013: Ward 13,22.999326134745374
21507014: Ward 14,33.31851508724793
21507015: Ward 15,38.565530824211095
21507016: Ward 16,38.49114918821843
21507017: Ward 17,41.70646474811382
21507018: Ward 18,38.14049293379987
21507019: Ward 19,37.355892192607214
21507020: Ward 20,41.327600875570724
21507021: Ward 21,38.97836006237782
21507022: Ward 22,40.28589108701745
21507023: Ward 23,37.021038418670116
21507024: Ward 24,38.58337712311037
21507025: Ward 25,43.77993746633215
21507026: Ward 26,40.53767777787968
21507027: Ward 27,43.847435169375785
21507028: Ward 28,37.02577121010579
21507029: Ward 29,32.93296670115173
21507030: Ward 30,30.62822171730147
21507031: Ward 31,39.45197938864189
21507032: Ward 32,36.4345014670679
21507033: Ward 33,31.376790338562692
21507034: Ward 34,38.83475332671405
21507035: Ward 35,36.147294735371844
24401001: Ward 1,30.212515141929543
24401002: Ward 2,33.85443512011696
24401003: Ward 3,35.894993277206744
24401004: Ward 4,37.56354567203733
24401005: Ward 5,37.70238320810589
24401006: Ward 6,35.964498512612295
24401007: Ward 7,37.03476929653249
24401008: Ward 8,36.14472135447734
24401009: Ward 9,39.14822478829586
24401010: Ward 10,35.85536681718243
24401011: Ward 11,37.009501594556255
24401012: Ward 12,36.876545430671925
24401013: Ward 13,34.55728266658154
24401014: Ward 14,35.71971245606364
24401015: Ward 15,40.13443336306675
24401016: Ward 16,39.27255062556446
24401017: Ward 17,37.78124640321832
24401018: Ward 18,35.6665865512129
24401019: Ward 19,15.913597114166247
24401020: Ward 20,29.95839016475643
24401021: Ward 21,33.728074244871735
24401022: Ward 22,37.14756107945462
24401023: Ward 23,38.57213770280747
24401024: Ward 24,38.01795306652413
24401025: Ward 25,35.152015613642845
24401026: Ward 26,23.643629816845518
24402001: Ward 1,37.83359494713123
24402002: Ward 2,40.85809954542401
24402003: Ward 3,39.25974836556709
24402004: Ward 4,37.78206477275316
24402005: Ward 5,40.271091375876466
24402006: Ward 6,39.895956225847854
24402007: Ward 7,29.70675856183309
24402008: Ward 8,36.948261557601114
24402009: Ward 9,36.696416124620555
24402010: Ward 10,42.707171218335375
24402011: Ward 11,39.065159711898986
24402012: Ward 12,39.07198485832728
24402013: Ward 13,39.33270892023684
24402014: Ward 14,40.65201164193401
24402015: Ward 15,36.37419930330124
24402016: Ward 16,32.247675045385286
24402017: Ward 17,33.25985064670963
24402018: Ward 18,25.424579447893855
24402019: Ward 19,36.898907257238484
24402020: Ward 20,37.255774999960764
24402021: Ward 21,38.18668911173756
24402022: Ward 22,34.75488049393562
24402023: Ward 23,38.78963039011607
24402024: Ward 24,40.84161415403777
24402025: Ward 25,37.737199363733694
24402026: Ward 26,40.621791177988825
24402027: Ward 27,31.79345915384772
24403001: Ward 1,30.60112795039911
24403002: Ward 2,42.31030014943275
24403003: Ward 3,38.01885607090881
24403004: Ward 4,39.32224410401972
24403005: Ward 5,38.76690104363816
24403006: Ward 6,38.47742908769394
24403007: Ward 7,36.45287256321055
24403008: Ward 8,37.89214679359803
24403009: Ward 9,38.600912390192384
24403010: Ward 10,39.635455417963456
24403011: Ward 11,41.98229657292398
24403012: Ward 12,42.47914366147157
24403013: Ward 13,35.043215194546455
24403014: Ward 14,42.05718207183706
24403015: Ward 15,40.70136103008768
24403016: Ward 16,41.356446480149955
24403017: Ward 17,35.43842900108047
24403018: Ward 18,37.494255219693045
24403019: Ward 19,39.820906758697845
24403020: Ward 20,39.396109517985266
24403021: Ward 21,38.90753083642092
24403022: Ward 22,38.05412110026047
24403023: Ward 23,34.935480215733975
24403024: Ward 24,26.592137280688355
24403025: Ward 25,41.79127406846219
24403026: Ward 26,37.134820279474994
24403027: Ward 27,41.81117131059323
24403028: Ward 28,41.3998708985121
24403029: Ward 29,36.64995803304374
24403030: Ward 30,38.39778810407271
24403031: Ward 31,38.586979847336075
24404001: Ward 1,38.55110406052205
24404002: Ward 2,42.64276674028349
24404003: Ward 3,43.34901173959926
24404004: Ward 4,41.36003080750433
24404005: Ward 5,41.63114809655257
24404006: Ward 6,41.73454529818778
24404007: Ward 7,41.293361785593575
24404008: Ward 8,37.32417700307914
24404009: Ward 9,33.186505054994456
24404010: Ward 10,39.64239179680162
24404011: Ward 11,39.91288209431931
24404012: Ward 12,39.884891257566224
24404013: Ward 13,38.462598415458814
24404014: Ward 14,39.53289720259256
24404015: Ward 15,42.88132952640866
24404016: Ward 16,40.670469038491916
24404017: Ward 17,43.43340158347625
29200001: Ward 1,20.185218104772666
29200002: Ward 2,25.59873035242286
29200003: Ward 3,17.841080930084495
29200004: Ward 4,6.045253147062503
29200005: Ward 5,27.143945383938956
29200006: Ward 6,23.217153262959968
29200007: Ward 7,27.033581446182904
29200008: Ward 8,25.40286257809447
29200009: Ward 9,16.678616237310695
29200010: Ward 10,18.597108002833828
29200011: Ward 11,25.174497032967043
29200012: Ward 12,25.374022160402333
29200013: Ward 13,25.71577330446671
29200014: Ward 14,25.05563580293189
29200015: Ward 15,15.922692477315241
29200016: Ward 16,14.645721247758226
29200017: Ward 17,26.92714242880735
29200018: Ward 18,8.679427861717844
29200019: Ward 19,16.51876090011089
29200020: Ward 20,24.25291872023294
29200021: Ward 21,21.198126681994708
29200022: Ward 22,22.3743180508032
29200023: Ward 23,22.883124003116443
29200024: Ward 24,28.158121489684902
29200025: Ward 25,21.815787382733028
29200026: Ward 26,29.138814371764454
29200027: Ward 27,8.270837022587234
29200028: Ward 28,15.502457331822008
29200029: Ward 29,17.781560779892924
29200030: Ward 30,24.622002671306802
29200031: Ward 31,17.81357950643899
29200032: Ward 32,34.27102059775119
29200033: Ward 33,30.372751020128604
29200034: Ward 34,27.434110488618433
29200035: Ward 35,16.687610314959965
29200036: Ward 36,26.962708504008546
29200037: Ward 37,16.148335841872054
29200038: Ward 38,29.630216057470456
29200039: Ward 39,21.032736313442108
29200040: Ward 40,29.530291641048393
29200041: Ward 41,20.35079429513295
29200042: Ward 42,24.825298395656954
29200043: Ward 43,21.121566145406064
29200044: Ward 44,19.35991027595334
29200045: Ward 45,24.31735007185201
29200046: Ward 46,16.54825487636458
29200047: Ward 47,16.94140750314773
29200048: Ward 48,23.979967819392634
29200049: Ward 49,32.7154572365331
29200050: Ward 50,25.627914161063842
29300001: Ward 1,8.662921030637428
29300002: Ward 2,11.10220465526858
29300003: Ward 3,8.173719784587565
29300004: Ward 4,21.082422268898803
29300005: Ward 5,15.380568918207612
29300006: Ward 6,6.595729095803879
29300007: Ward 7,11.501834708508689
29300008: Ward 8,6.160759340894721
29300009: Ward 9,6.813270882988302
29300010: Ward 10,15.629289632485623
29300011: Ward 11,13.969924224813095
29300012: Ward 12,10.43657219064512
29300013: Ward 13,21.373788662526202
29300014: Ward 14,21.443423174675395
29300015: Ward 15,23.67923971354037
29300016: Ward 16,24.51624723969586
29300017: Ward 17,23.673288411735363
29300018: Ward 18,23.802307866933894
29300019: Ward 19,24.564648328401
29300020: Ward 20,23.53734274072414
29300021: Ward 21,23.385633567622662
29300022: Ward 22,23.656803869784753
29300023: Ward 23,21.21192044030769
29300024: Ward 24,22.971192171953337
29300025: Ward 25,21.74994828417648
29300026: Ward 26,22.560012073675598
29300027: Ward 27,25.053561674754476
29300028: Ward 28,21.421558254853412
29300029: Ward 29,16.312563482779076
29300030: Ward 30,20.25809885945535
29300031: Ward 31,15.143189339765847
29300032: Ward 32,17.30440440613402
29300033: Ward 33,22.084731009806355
29300034: Ward 34,16.783402308710826
29300035: Ward 35,15.987013593118183
29300036: Ward 36,18.520319330993114
29300037: Ward 37,20.965025439278342
29300038: Ward 38,22.095779788288844
29300039: Ward 39,7.3499992415776045
29300040: Ward 40,15.104887701234825
29300041: Ward 41,20.924512653311353
29300042: Ward 42,25.245485506765107
29300043: Ward 43,23.85631582564271
29300044: Ward 44,23.451078311021654
29300045: Ward 45,22.551984532301926
29300046: Ward 46,21.3628441717391
29300047: Ward 47,23.12767752345448
29300048: Ward 48,15.905225431856607
29300049: Ward 49,15.634821852326063
29300050: Ward 50,23.061646533815306
29300051: Ward 51,8.195486429033355
29300052: Ward 52,13.2851669144994
29300053: Ward 53,14.298672640970718
29300054: Ward 54,26.246119560902336
29300055: Ward 55,25.443258368952755
29300056: Ward 56,24.62382431388542
29300057: Ward 57,23.289330200308484
29300058: Ward 58,21.72198503525555
29300059: Ward 59,17.39287538520555
29300060: Ward 60,17.807943019997655
10101001: Ward 1,15.405608268248791
10101002: Ward 2,14.51106498722159
10101003: Ward 3,18.369925799908223
10101004: Ward 4,16.931761776527395
10101005: Ward 5,12.837297916417715
10101006: Ward 6,16.324606086344257
10101007: Ward 7,14.300399465603741
10101008: Ward 8,14.453675882861901
10102001: Ward 1,18.169448182119446
10102002: Ward 2,14.66218419131772
10102003: Ward 3,16.587295475399262
10102004: Ward 4,15.930824626948993
10102005: Ward 5,14.241350055820384
10102006: Ward 6,20.073985862929327
10103001: Ward 1,13.372515825568312
10103002: Ward 2,18.488122399672392
10103003: Ward 3,12.90140323596712
10103004: Ward 4,17.372729649019377
10103005: Ward 5,15.929281560733958
10103006: Ward 6,11.390776935934428
10103007: Ward 7,13.296304215891716
10104001: Ward 1,18.12378831965895
10104002: Ward 2,18.225524332412576
10104003: Ward 3,14.007966699069197
10104004: Ward 4,19.05977010354244
10104005: Ward 5,7.233037974365043
10104006: Ward 6,7.244142232874934
10104007: Ward 7,14.987324918104338
10104008: Ward 8,7.23573437503202
10104009: Ward 9,17.081540135362705
10104010: Ward 10,10.47883592754452
10104011: Ward 11,10.850550291079873
10104012: Ward 12,17.46186392339024
10104013: Ward 13,11.00896874093101
10105001: Ward 1,14.208892613484096
10105002: Ward 2,14.360743131948787
10105003: Ward 3,14.60342849191738
10105004: Ward 4,15.964661676222464
10105005: Ward 5,11.231720180612765
10105006: Ward 6,15.650263262924792
10105007: Ward 7,15.817994832484748
10105008: Ward 8,11.141022689687972
10105009: Ward 9,18.977491751246923
10105010: Ward 10,8.382148581601271
10105011: Ward 11,17.926525789434162
10105012: Ward 12,15.758840498282616
10202001: Ward 1,22.859352878012906
10202002: Ward 2,15.206750142213632
10202003: Ward 3,14.311597784418579
10202004: Ward 4,14.420507435271052
10202005: Ward 5,13.855874135450732
10202006: Ward 6,17.80333454481223
10202007: Ward 7,15.947658253538174
10202008: Ward 8,15.842836464068785
10202009: Ward 9,14.928675076558825
10202010: Ward 10,19.39219747133563
10202011: Ward 11,15.968293136338714
10202012: Ward 12,17.113452004651332
10203001: Ward 1,14.39832957238536
10203002: Ward 2,7.2151073860705885
10203003: Ward 3,14.792600912909416
10203004: Ward 4,9.11228173312206
10203005: Ward 5,20.60615433924879
10203006: Ward 6,22.595349808749013
10203007: Ward 7,16.28881505578396
10203008: Ward 8,21.64790893365368
10203009: Ward 9,22.512538673279806
10203010: Ward 10,16.824104421241763
10203011: Ward 11,16.129036322899598
10203012: Ward 12,21.940053518217844
10203013: Ward 13,16.706321798957212
10203014: Ward 14,20.846394995496652
10203015: Ward 15,6.04518775279165
10203016: Ward 16,26.238351694249776
10203017: Ward 17,11.121514314747195
10203018: Ward 18,12.43030385277854
10203019: Ward 19,10.477374703521996
10203020: Ward 20,14.814809016770123
10203021: Ward 21,19.49358765008361
10203022: Ward 22,11.370456405556414
10203023: Ward 23,11.505590119866238
10203024: Ward 24,22.333273229123794
10203025: Ward 25,16.941595743923386
10203026: Ward 26,15.500006179543707
10203027: Ward 27,17.828927664213428
10203028: Ward 28,13.210021591812906
10203029: Ward 29,12.001905163305077
10203030: Ward 30,17.54555298796845
10203031: Ward 31,16.83422216641437
10204001: Ward 1,16.270135711553273
10204002: Ward 2,19.744187444064437
10204003: Ward 3,15.028049526872376
10204004: Ward 4,12.860601792736091
10204005: Ward 5,14.748344758456149
10204006: Ward 6,13.59223621534893
10204007: Ward 7,13.892926300146652
10204008: Ward 8,13.31745111207601
10204009: Ward 9,13.772612412158157
10204010: Ward 10,16.232620884384232
10204011: Ward 11,13.633443059813636
10204012: Ward 12,24.013780190751
10204013: Ward 13,16.591577062170714
10204014: Ward 14,24.405503927539513
10204015: Ward 15,23.401963777347532
10204016: Ward 16,18.060766180986562
10204017: Ward 17,9.869776858373662
10204018: Ward 18,20.486096444423065
10204019: Ward 19,15.462357139363231
10204020: Ward 20,14.807914802374668
10204021: Ward 21,8.504465883276339
10204022: Ward 22,7.177963469841836
10205001: Ward 1,17.75095794021911
10205002: Ward 2,19.62829645302601
10205003: Ward 3,20.49100229813576
10205004: Ward 4,19.988656189708948
10205005: Ward 5,16.29834123451444
10205006: Ward 6,8.931044612156755
10205007: Ward 7,10.543724664956688
10205008: Ward 8,17.734579365859076
10205009: Ward 9,16.374042380723324
10205010: Ward 10,17.68077668036957
10205011: Ward 11,15.607527122910685
10205012: Ward 12,14.692734565837029
10205013: Ward 13,13.966976091044518
10205014: Ward 14,16.44132486878589
10205015: Ward 15,9.849193770596056
10205016: Ward 16,22.084572968774125
10205017: Ward 17,25.59346478786945
10205018: Ward 18,21.02657304511663
10205019: Ward 19,19.742351546412756
10205020: Ward 20,16.7001115413032
10205021: Ward 21,19.18578586401047
10206001: Ward 1,12.746184106998527
10206002: Ward 2,14.874263839308488
10206003: Ward 3,16.893980237593038
10206004: Ward 4,22.163506088248326
10206005: Ward 5,14.223364952715912
10206006: Ward 6,14.743789165739436
10206007: Ward 7,14.080518615105284
10206008: Ward 8,15.039491894180749
10206009: Ward 9,15.585386162493975
10206010: Ward 10,26.09337877649738
10206011: Ward 11,15.047796801915439
10206012: Ward 12,17.416037410611953
10304001: Ward 1,11.59500493278897
10304002: Ward 2,14.796199060535491
10304003: Ward 3,14.74575066167166
10304004: Ward 4,11.619841710817383
10304005: Ward 5,17.85796196772727
10301001: Ward 1,15.019743911321925
10301002: Ward 2,16.71991121182553
